customer_id,calls_made,sms_sent,data_used,churn
114567,76,26,9217,0
100514,80,7,633,0
105500,96,15,2215,0
34587,65,30,2679,0
231030,85,-1,2336,0
56362,72,28,249,0
15696,49,30,8271,0
17839,4,10,8994,0
35931,39,-4,10102,0
174314,69,29,4086,0
6374,30,41,5970,0
127036,24,33,-614,0
162182,38,10,-426,0
83316,94,6,8135,0
72495,23,31,4701,0
236444,78,1,3167,0
134731,72,47,2755,0
67454,55,43,5679,0
85662,51,25,690,0
190742,46,23,5230,0
4304,33,45,5766,0
54716,89,20,9485,0
107489,52,16,7029,0
236096,89,19,8141,0
126464,14,20,5532,0
221763,49,41,9615,0
243032,16,26,7874,0
33588,81,40,2000,0
93113,92,37,9653,0
132455,59,35,7317,0
73931,56,7,3782,0
181629,107,12,482,0
80451,63,12,8763,0
129279,101,1,4629,0
39416,25,26,8660,0
120997,-5,37,8600,0
177781,97,36,6208,0
2524,93,1,8436,0
125894,105,23,1929,0
112844,90,10,6892,0
126041,-6,50,1769,0
145901,6,28,7497,0
14190,47,24,281,0
7752,74,12,7774,0
228786,47,44,2564,0
217460,5,22,4027,0
138612,8,29,8576,0
179038,38,6,2671,0
89030,21,38,8945,0
180058,85,48,8041,0
62853,13,15,1785,0
2880,73,45,8360,0
211013,47,29,4715,0
170489,27,41,6874,0
92805,60,4,9020,0
183403,94,36,4591,0
128390,24,49,8157,0
189944,19,-1,8508,0
30738,27,10,6089,0
202434,90,37,3203,0
157468,69,1,6890,0
87367,78,15,1483,0
7433,49,16,6233,0
143057,7,37,1023,0
105657,84,29,10381,0
55719,48,24,8340,0
222995,84,51,-153,0
19473,51,25,3727,0
10835,59,13,3854,0
11579,40,36,6469,0
72278,31,8,10269,0
239251,12,48,7508,0
205612,21,0,8675,0
118720,55,40,3408,0
137844,34,31,2609,0
232747,73,16,4417,0
65463,32,28,1281,0
30841,21,8,4694,0
46288,94,42,8975,0
61493,65,22,5675,0
152655,33,26,4611,0
239159,13,43,4767,0
77714,24,42,6588,0
238830,73,42,10204,0
140148,57,15,7633,0
134781,51,37,6111,0
40566,48,14,9194,0
207245,37,46,4038,0
66775,54,13,8481,0
149226,17,20,8588,0
240732,15,11,4392,0
144462,28,32,1760,0
225498,67,44,8320,0
63401,73,31,5110,0
90670,100,14,2223,0
162734,90,8,2169,0
30887,30,20,8783,0
207134,18,39,9813,0
54975,47,33,5149,0
117061,49,44,5479,0
62157,-1,7,9158,0
202959,-2,10,8977,0
52797,26,46,1965,0
227804,84,24,2036,0
4674,25,31,2569,0
222,19,13,4788,0
168141,15,2,9185,0
84668,55,42,1120,0
37337,49,45,7065,0
153436,2,40,3353,0
119357,9,12,6010,0
181981,56,9,2590,0
50360,38,27,3374,0
114841,103,47,1208,0
177286,20,3,6098,0
179996,85,28,7793,0
63496,81,34,-505,0
119406,55,42,9012,0
102080,80,12,-36,0
90358,70,27,763,0
11181,76,27,5973,0
74361,22,11,1894,0
64053,66,11,4217,0
139568,50,12,5743,0
182114,59,15,4800,0
159393,62,35,4911,0
127963,13,13,1206,0
220927,54,29,8024,0
180368,48,20,981,0
31102,38,28,4106,0
191532,60,28,8957,0
231678,101,4,2135,0
180827,64,19,8665,0
91425,72,12,934,0
43385,69,38,3878,0
201810,29,18,4091,0
18649,67,44,8021,0
227469,30,46,6853,0
119790,54,17,4055,0
113318,8,48,88,0
129113,32,10,3987,0
208620,61,40,3623,0
210584,77,27,3676,0
172318,3,16,2521,0
17298,96,49,9610,0
10940,6,-2,4658,0
143991,25,27,8476,0
176943,68,25,6186,0
190002,69,15,3361,0
66846,42,24,5896,0
215674,16,17,7865,0
53966,69,33,1340,0
58967,21,40,5505,0
229854,46,5,8874,0
186557,7,-1,3211,0
97683,57,7,8555,0
78756,101,9,5840,0
79995,56,22,1207,0
95846,24,17,6939,0
214804,63,8,3960,0
153175,61,11,7956,0
229748,31,3,505,0
2528,94,16,6405,0
104171,45,6,9615,0
52853,75,26,8052,0
39360,57,2,1272,0
15729,77,33,2986,0
211530,11,27,4440,0
90721,81,13,2199,0
148525,42,42,6008,0
97802,41,30,1783,0
29763,7,5,8124,0
230736,101,-2,7420,0
118781,79,35,550,0
152579,92,20,7083,0
57424,58,37,9251,0
215111,23,12,1185,0
169218,83,16,5636,0
30819,-3,7,9417,0
185775,40,27,7832,0
52658,43,35,1553,0
120656,42,33,2821,0
142776,62,10,2520,0
153413,66,-2,6241,0
35119,101,2,5505,0
105192,27,35,1567,0
76282,79,47,294,0
148480,19,23,2118,0
76997,70,46,4837,0
77372,40,24,3899,0
239168,101,23,9939,0
199195,58,45,2537,0
183446,90,25,100,0
137268,44,17,6142,0
36283,61,16,2605,0
156793,29,24,4406,0
87707,52,22,8954,0
97083,46,0,4965,0
105812,40,29,3987,0
228300,20,41,8881,0
161153,101,31,5608,0
97541,78,0,915,0
31558,-2,49,-50,0
169167,34,19,2723,0
223237,46,22,6903,0
243335,53,35,3771,0
154178,43,23,5043,0
181108,86,39,1651,0
205407,54,29,5894,0
155928,39,5,3849,0
2401,82,35,543,0
96851,59,2,387,0
115493,55,4,1866,0
133053,3,22,3821,0
152551,82,42,1981,0
56479,39,19,5139,0
59234,52,7,3718,0
107299,20,20,8688,0
129832,13,36,1459,0
169314,46,8,4671,0
93907,5,51,3577,0
72570,40,26,8494,0
76068,32,33,5481,0
107804,27,14,1024,0
204641,87,21,7743,0
2527,25,29,1495,0
43346,61,37,6423,0
221314,80,14,211,0
49762,14,11,2513,0
226038,70,12,10286,0
148100,24,48,5893,0
221134,2,6,3745,0
125311,95,1,4920,0
42642,59,17,921,0
186520,89,6,3986,0
243239,88,20,7760,0
91846,86,8,759,0
38361,32,39,2276,0
10765,63,3,7687,0
102204,57,26,1949,0
224553,37,1,3554,0
122592,25,9,984,0
51699,9,1,4445,0
34601,48,22,5537,0
47732,37,36,7995,0
97385,23,31,6291,0
32418,24,23,4214,0
169710,41,48,221,0
27447,31,27,6075,0
78397,2,2,8761,0
199155,47,12,7011,0
29513,46,18,3471,0
102804,26,20,8581,0
7960,24,13,2999,0
217571,87,41,1460,0
133121,74,29,2286,0
178385,70,45,8913,0
98259,35,18,2447,0
117379,51,20,9031,0
20008,80,18,2126,0
70280,31,21,5371,0
113905,55,46,2668,0
33003,68,23,7917,0
76479,80,20,8751,0
154821,45,22,5261,0
120683,-5,24,2393,0
107006,16,16,6706,0
61749,16,18,7613,0
137953,1,32,5040,0
51759,36,3,6911,0
206765,49,26,5199,0
1750,91,45,9361,0
21675,47,17,2613,0
163990,15,17,9099,0
159496,60,-2,1795,0
148863,40,8,10429,0
130101,42,34,4310,0
18211,43,39,2473,0
18619,19,32,2453,0
118286,83,26,6150,0
50998,52,8,3635,0
62505,54,3,2080,0
22165,68,41,778,0
44043,62,46,5234,0
172590,36,25,6784,0
100879,33,42,9136,0
163654,38,24,2322,0
68855,59,32,4813,0
163721,34,52,3895,0
203293,77,16,2292,0
142385,20,31,1215,0
53301,86,22,6299,0
56919,64,23,2299,0
6292,14,28,856,0
90859,29,28,713,0
135186,84,12,1134,0
15596,20,43,6633,0
168495,57,7,6146,0
120807,71,38,4777,0
28711,66,29,362,0
192348,30,4,7710,0
56275,77,3,5205,0
8818,27,16,7058,0
162743,35,37,4690,0
121477,74,9,3648,0
139725,47,11,6978,0
192908,23,39,8305,0
70516,52,39,1160,0
176127,42,27,5965,0
47735,78,32,1259,0
237522,70,47,3095,0
60961,15,23,3736,0
56977,2,40,1057,0
138358,100,30,3633,0
196991,95,21,2262,0
85355,54,15,9500,0
121308,97,26,8124,0
123711,76,26,275,0
232811,77,41,5106,0
176465,98,51,1807,0
152050,52,18,6343,0
211833,35,26,974,0
224609,41,38,2540,0
121657,32,6,1939,0
84309,47,32,4577,0
168474,59,53,10199,0
56258,75,33,3434,0
221493,64,14,4148,0
132835,0,0,8128,0
90279,75,12,10016,0
115452,49,16,8361,0
220661,55,53,4509,0
232145,91,38,5268,0
28033,100,14,8975,0
187260,54,35,2248,0
59249,59,24,4584,0
177762,82,17,3358,0
182364,17,15,7335,0
29622,37,16,9308,0
84198,15,33,3438,0
233155,34,16,4943,0
163037,12,7,5324,0
106353,49,51,4396,0
1556,36,52,6647,0
6201,52,5,806,0
145039,99,35,1851,0
66155,32,19,3542,0
159822,77,13,5925,0
234963,65,45,5315,0
65766,94,10,104,0
126699,68,14,6086,0
154340,84,12,5699,0
232104,83,9,3700,0
218520,1,8,6116,0
190077,49,2,7344,0
20343,76,10,5043,0
242888,19,31,8160,0
140667,6,15,9289,0
143810,94,46,2614,0
86398,91,36,1346,0
234425,95,11,-166,0
173408,85,-1,2433,0
20830,95,26,10327,0
138576,93,12,2647,0
169158,92,41,4206,0
10456,68,27,1982,0
232249,16,34,6332,0
144044,56,41,7811,0
83728,75,44,5565,0
94565,89,48,4471,0
194144,87,37,3643,0
34908,87,29,3054,0
74732,87,2,3788,0
181337,41,20,6438,0
143260,26,-2,3017,0
47565,53,45,3115,0
192394,19,46,3898,0
20058,17,30,2257,0
84711,89,26,7133,0
169380,-3,2,2607,0
217409,100,46,10510,0
59330,66,19,8481,0
209627,62,14,9849,0
151932,8,25,6936,0
107267,43,39,6505,0
229107,53,5,1054,0
235713,77,19,10306,0
199541,53,12,1197,0
132622,79,36,3077,0
221034,19,23,2877,0
143625,86,44,1219,0
64942,67,18,9307,0
67155,13,-3,925,0
197656,45,41,2520,0
230879,37,46,888,0
231221,82,-1,7244,0
82983,65,12,8560,0
173856,55,48,8025,0
29995,62,21,4395,0
58906,24,35,2462,0
65386,37,6,8747,0
201994,23,21,9700,0
10448,10,27,5989,0
43011,63,27,3855,0
86669,82,46,1813,0
197367,17,35,6485,0
152288,38,36,3699,0
210883,26,7,2244,0
65084,-4,40,7852,0
161401,37,11,7489,0
140003,7,38,5818,0
139061,52,40,3724,0
47432,61,9,6991,0
162114,87,42,7854,0
17175,24,15,8342,0
134543,-1,31,5151,0
195291,16,17,942,0
168663,57,20,2834,0
14564,12,44,1072,0
140674,71,4,3684,0
202620,35,18,2965,0
5110,47,49,3908,0
97611,60,48,4582,0
185034,14,14,4453,0
144804,35,46,2238,0
100250,67,21,9037,0
131058,67,40,3707,0
57971,26,29,3055,0
238808,77,49,-170,0
23142,5,5,4721,0
145365,64,19,7163,0
35038,15,0,645,0
36333,47,34,8889,0
54677,14,43,2848,0
236333,80,33,5969,0
79474,34,44,2103,0
101769,71,29,8127,0
24982,46,12,1764,0
209339,42,-2,7868,0
141363,17,37,5225,0
1548,67,46,10041,0
135184,49,1,2881,0
139483,53,20,3819,0
57644,60,17,5448,0
34585,57,39,4055,0
213561,56,15,2779,0
235831,38,28,1532,0
59499,22,26,4462,0
236683,53,28,2666,0
5698,19,4,5462,0
56300,77,47,1045,0
218491,83,20,7679,0
198355,101,17,5312,0
212485,28,42,4883,0
221534,39,18,8537,0
169943,26,50,9991,0
230184,31,16,830,0
234916,25,30,2037,0
18638,59,23,8499,0
226224,58,21,6096,0
32000,49,28,3748,0
68634,1,26,5124,0
132175,58,0,4153,0
6678,96,48,458,0
125379,59,4,7927,0
81080,99,27,2456,0
221412,47,39,1880,0
234467,51,14,2429,0
38049,11,5,9461,0
90629,4,28,5189,0
51801,63,12,7306,0
240262,68,49,6761,0
1954,71,9,6466,0
166487,57,42,2947,0
228298,69,42,6512,0
87906,31,2,4579,0
24026,58,26,4304,0
239372,16,15,8252,0
75427,25,48,742,0
2875,39,53,2055,0
57120,49,3,1947,0
106658,42,52,7600,0
8511,84,16,3908,0
173597,67,27,10022,0
206542,97,14,135,0
40203,71,30,1544,0
6090,28,2,10641,0
231867,-3,-1,2732,0
201667,49,9,4031,0
51437,40,28,5817,0
104684,21,36,1430,0
187781,100,3,5265,0
161292,2,1,5709,0
18727,90,9,1360,0
198238,54,47,9089,0
63846,55,6,2245,0
96041,33,45,9803,0
207412,44,26,7502,0
10107,13,21,7016,0
99855,86,17,4891,0
196835,86,11,5730,0
87043,64,27,2448,0
223534,94,9,9013,0
202113,18,27,5260,0
122776,78,7,8303,0
77892,86,34,-481,0
181842,74,46,1979,0
187477,15,30,8278,0
144792,46,2,8680,0
240819,79,49,9598,0
207713,9,23,3895,0
79723,71,46,8557,0
92110,56,42,3568,0
119053,64,41,5793,0
165290,9,46,9394,0
169660,44,36,6977,0
54860,19,28,325,0
161806,10,25,1079,0
175992,12,29,1816,0
29036,70,13,3174,0
218618,89,27,5498,0
212781,5,4,2693,0
159004,31,3,8425,0
56378,65,43,5657,0
45811,86,37,2995,0
36529,95,18,575,0
179077,25,12,5974,0
58287,41,25,7457,0
206571,93,6,3858,0
233601,32,34,7394,0
34331,4,50,9978,0
35107,16,10,9557,0
111396,-2,26,4102,0
92277,86,38,406,0
75966,82,12,4559,0
62620,86,34,2770,0
152577,20,10,7771,0
191615,26,0,10675,0
12494,11,18,8467,0
41392,15,28,9164,0
18230,13,17,8130,0
72092,27,49,175,0
147044,14,44,5248,0
98165,16,9,3300,0
154128,100,15,6116,0
92641,46,4,1782,0
97529,16,31,5317,0
50508,36,20,3921,0
160225,86,34,403,0
62448,2,9,3113,0
21288,39,36,7973,0
21694,71,42,1007,0
8033,15,34,2571,0
126688,63,-1,781,0
196141,49,48,6532,0
148735,92,44,-479,0
197055,9,37,4938,0
21485,89,39,1679,0
578,68,22,6082,0
73260,20,40,1820,0
115799,70,0,3811,0
32818,16,22,2899,0
171948,51,20,5028,0
111758,16,42,6205,0
200500,0,16,4011,0
154956,79,9,3473,0
95122,90,7,8843,0
70071,80,28,2966,0
89260,27,29,638,0
44383,14,27,1054,0
163295,96,10,8142,0
173400,86,23,-233,0
102225,54,19,328,0
119614,14,23,9164,0
56248,16,11,8142,0
119355,19,4,1047,0
108066,1,8,4912,0
216088,70,2,4021,0
226117,69,25,1768,0
243149,1,32,6605,0
98858,102,9,6702,0
61589,35,28,5046,0
135406,94,-2,9284,0
239974,75,32,-479,0
59102,43,32,5548,0
218658,87,5,2459,0
20159,79,50,3411,0
227792,26,32,841,0
17017,20,41,724,0
219540,90,4,3506,0
204505,34,5,9184,0
24575,-1,39,931,0
41898,70,35,4694,0
11523,49,17,2177,0
34255,94,8,6484,0
96864,27,30,5765,0
98444,84,24,6830,0
106900,32,11,2936,0
86122,79,28,601,0
32741,64,49,6542,0
17224,90,14,5122,0
204796,43,12,9589,0
15961,47,4,3661,0
56227,27,44,917,0
68149,93,35,9052,0
133734,34,12,255,0
222375,68,31,8673,0
32282,43,8,7389,0
161685,96,32,7952,0
106206,49,45,1915,0
205962,53,6,2840,0
134517,87,32,1480,0
159063,65,13,9870,0
47772,62,16,8768,0
232089,20,19,2923,0
203380,43,27,1281,0
138477,90,2,8309,0
149839,13,11,1045,0
211702,39,28,5050,0
105360,62,28,5321,0
26219,19,10,1882,0
95587,60,26,276,0
129371,20,26,1784,0
80429,9,10,4432,0
142941,96,27,5856,0
189147,86,52,7345,0
31483,47,45,5420,0
37515,48,30,4142,0
69183,18,36,6967,0
164092,70,33,6330,0
144634,6,28,3924,0
195748,50,31,7291,0
239816,83,15,319,0
178047,32,3,5307,0
97705,71,22,8428,0
49231,52,38,9628,0
53046,84,39,1334,0
100032,38,48,5467,0
130459,27,40,9349,0
137724,57,8,6274,0
48094,6,32,3379,0
101449,21,5,8409,0
212002,81,28,4096,0
123061,80,6,5722,0
153564,53,28,2244,0
29392,25,20,7418,0
20106,49,37,5067,0
179957,82,44,4514,0
70834,61,48,5237,0
97303,34,34,9943,0
208764,-1,37,2678,0
131999,6,41,-236,0
34208,61,1,3732,0
107333,49,49,4095,0
169354,38,1,9125,0
132451,30,10,8397,0
186444,66,42,3562,0
141748,0,36,3386,0
221046,41,44,4073,0
47555,42,-4,8818,0
20829,104,29,3328,0
116179,58,36,772,0
166061,82,15,8268,0
108093,52,48,3941,0
184095,28,8,7632,0
78836,-2,39,5000,0
146521,20,31,3562,0
40413,73,14,65,0
64961,52,8,6835,0
60427,90,12,5531,0
